actual_cost,date,items,quantity,row_id,Location_row_name
423.78,2022/7/1,29,679,10R,NHS PORTSMOUTH
5442.2,2022/7/1,255,9844,11J,NHS DORSET
2167.88,2022/7/1,126,4986,11M,NHS GLOUCESTERSHIRE
2005.87,2022/7/1,85,3774,11N,NHS CORNWALL AND THE ISLES OF SCILLY
1638.77,2022/7/1,60,3300,11X,NHS SOMERSET
4760.52,2022/7/1,257,7530,12F,NHS WIRRAL
1630.67,2022/7/1,103,3235,13T,NHS NEWCASTLE GATESHEAD
1671.45,2022/7/1,84,2926,14L,NHS MANCHESTER
2676.17,2022/7/1,106,5034,14Y,NHS BUCKINGHAMSHIRE
2343.9,2022/7/1,118,3976,15A,NHS BERKSHIRE WEST
3837.86,2022/7/1,160,7021,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
2764.92,2022/7/1,148,5313,15E,NHS BIRMINGHAM AND SOLIHULL
2427.51,2022/7/1,99,4245,15F,NHS LEEDS
5590.2,2022/7/1,245,11999,15M,NHS DERBY AND DERBYSHIRE
4086.06,2022/7/1,226,7352,15N,NHS DEVON
1656.48,2022/7/1,90,2772,16C,NHS TEES VALLEY
3978.66,2022/7/1,166,7317,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
7786.91,2022/7/1,421,14891,26A,NHS NORFOLK AND WAVENEY
4170.02,2022/7/1,217,7183,27D,NHS CHESHIRE
1602.16,2022/7/1,62,3533,36J,NHS BRADFORD DISTRICT AND CRAVEN
8772.41,2022/7/1,385,18526,36L,NHS SOUTH WEST LONDON
1185.83,2022/7/1,64,2148,42D,NHS NORTH YORKSHIRE
4212.02,2022/7/1,188,7564,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
3977.97,2022/7/1,205,7413,70F,NHS WEST SUSSEX
2183.15,2022/7/1,97,4639,71E,NHS LINCOLNSHIRE
6231.84,2022/7/1,288,10249,72Q,NHS SOUTH EAST LONDON
4515.96,2022/7/1,308,7686,78H,NHS NORTHAMPTONSHIRE
3085.97,2022/7/1,144,5819,84H,NHS COUNTY DURHAM
11988.66,2022/7/1,557,21561,91Q,NHS KENT AND MEDWAY
5802.15,2022/7/1,248,11678,92A,NHS SURREY HEARTLANDS
3482.24,2022/7/1,137,6066,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
6599.73,2022/7/1,277,13705,93C,NHS NORTH CENTRAL LONDON
2646.91,2022/7/1,127,5377,97R,NHS EAST SUSSEX
1388.58,2022/7/1,81,2097,99A,NHS LIVERPOOL
3067.2,2022/7/1,130,7346,99C,NHS NORTH TYNESIDE
3121.98,2022/7/1,108,5784,99E,NHS BASILDON AND BRENTWOOD
806.88,2022/7/1,26,1036,99F,NHS CASTLE POINT AND ROCHFORD
2489.68,2022/7/1,76,4432,99G,NHS SOUTHEND
5496.02,2022/7/1,260,9767,A3A8R,NHS NORTH EAST LONDON
3102.61,2022/7/1,180,5815,B2M3M,NHS COVENTRY AND WARWICKSHIRE
5286.2,2022/7/1,270,10741,D2P2L,NHS BLACK COUNTRY
4234.05,2022/7/1,198,9105,D4U1Y,NHS FRIMLEY
9736.8,2022/7/1,461,17649,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
3938.01,2022/7/1,125,8446,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
2198.96,2022/7/1,104,3749,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
5126.14,2022/7/1,222,10208,W2U3Z,NHS NORTH WEST LONDON
924.2,2022/7/1,56,1737,X2C4Y,NHS KIRKLEES
3862.33,2022/8/1,191,8812,00L,NHS NORTHUMBERLAND
1250.14,2022/8/1,94,2253,00N,NHS SOUTH TYNESIDE
1604.4,2022/8/1,79,3483,00P,NHS SUNDERLAND
713.3,2022/8/1,42,1071,00Q,NHS BLACKBURN WITH DARWEN
1118.85,2022/8/1,73,1947,00R,NHS BLACKPOOL
804.71,2022/8/1,42,1699,00T,NHS BOLTON
944.19,2022/8/1,56,1755,00V,NHS BURY
548.62,2022/8/1,28,1152,00X,NHS CHORLEY AND SOUTH RIBBLE
1204.45,2022/8/1,44,2830,00Y,NHS OLDHAM
1251.47,2022/8/1,65,2470,01A,NHS EAST LANCASHIRE
967.6,2022/8/1,51,1935,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
1298.92,2022/8/1,60,2368,01E,NHS GREATER PRESTON
428.62,2022/8/1,26,770,01F,NHS HALTON
2174.13,2022/8/1,162,3918,01G,NHS SALFORD
1193.37,2022/8/1,54,2712,01H,NHS NORTH CUMBRIA
43.76,2022/8/1,2,56,01J,NHS KNOWSLEY
803.88,2022/8/1,44,1414,01K,NHS MORECAMBE BAY
182.67,2022/8/1,29,296,01T,NHS SOUTH SEFTON
201.68,2022/8/1,14,302,01V,NHS SOUTHPORT AND FORMBY
2279.72,2022/8/1,122,4043,01W,NHS STOCKPORT
2747.47,2022/8/1,77,2844,01X,NHS ST HELENS
962.02,2022/8/1,61,1917,01Y,NHS TAMESIDE AND GLOSSOP
633.95,2022/8/1,34,987,02A,NHS TRAFFORD
545.35,2022/8/1,18,666,02E,NHS WARRINGTON
611.94,2022/8/1,21,1309,02G,NHS WEST LANCASHIRE
2648.42,2022/8/1,114,4618,02H,NHS WIGAN BOROUGH
659.92,2022/8/1,30,1099,02M,NHS FYLDE AND WYRE
1113.47,2022/8/1,54,2242,02P,NHS BARNSLEY
527.46,2022/8/1,26,1160,02Q,NHS BASSETLAW
354.39,2022/8/1,16,748,02T,NHS CALDERDALE
533.39,2022/8/1,26,1112,02X,NHS DONCASTER
680.4,2022/8/1,33,1148,02Y,NHS EAST RIDING OF YORKSHIRE
466.9,2022/8/1,24,961,03F,NHS HULL
191.3,2022/8/1,11,315,03H,NHS NORTH EAST LINCOLNSHIRE
81.52,2022/8/1,5,140,03K,NHS NORTH LINCOLNSHIRE
137.56,2022/8/1,7,280,03L,NHS ROTHERHAM
1986.27,2022/8/1,100,4028,03N,NHS SHEFFIELD
439.89,2022/8/1,29,694,03Q,NHS VALE OF YORK
1151.33,2022/8/1,58,1868,03R,NHS WAKEFIELD
2329.26,2022/8/1,97,5022,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
1782.4,2022/8/1,92,3871,04C,NHS LEICESTER CITY
3515.44,2022/8/1,190,7434,04V,NHS WEST LEICESTERSHIRE
347.89,2022/8/1,18,560,04Y,NHS CANNOCK CHASE
197.27,2022/8/1,10,364,05D,NHS EAST STAFFORDSHIRE
227.25,2022/8/1,22,372,05G,NHS NORTH STAFFORDSHIRE
611.73,2022/8/1,24,910,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
97.78,2022/8/1,6,140,05V,NHS STAFFORD AND SURROUNDS
528.35,2022/8/1,30,965,05W,NHS STOKE ON TRENT
3596.84,2022/8/1,138,5331,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
2267.14,2022/8/1,123,4417,06K,NHS EAST AND NORTH HERTFORDSHIRE
1368.96,2022/8/1,68,2752,06L,NHS IPSWICH AND EAST SUFFOLK
1462.12,2022/8/1,77,2712,06N,NHS HERTS VALLEYS
1471.55,2022/8/1,70,3165,06Q,NHS MID ESSEX
2169.75,2022/8/1,115,4294,06T,NHS NORTH EAST ESSEX
705.48,2022/8/1,32,1496,07G,NHS THURROCK
1364.34,2022/8/1,65,2357,07H,NHS WEST ESSEX
1047.5,2022/8/1,49,1696,07K,NHS WEST SUFFOLK
1681.05,2022/8/1,137,3099,09D,NHS BRIGHTON AND HOVE
1704.19,2022/8/1,98,3053,10Q,NHS OXFORDSHIRE
464.68,2022/8/1,28,777,10R,NHS PORTSMOUTH
5340.61,2022/8/1,248,10837,11J,NHS DORSET
2537.72,2022/8/1,131,5494,11M,NHS GLOUCESTERSHIRE
1958.27,2022/8/1,83,4080,11N,NHS CORNWALL AND THE ISLES OF SCILLY
1429.22,2022/8/1,60,2086,11X,NHS SOMERSET
4568.59,2022/8/1,253,7146,12F,NHS WIRRAL
1718.84,2022/8/1,104,3473,13T,NHS NEWCASTLE GATESHEAD
1786.9,2022/8/1,96,3317,14L,NHS MANCHESTER
1859.94,2022/8/1,84,3496,14Y,NHS BUCKINGHAMSHIRE
2338.88,2022/8/1,121,4178,15A,NHS BERKSHIRE WEST
3680.15,2022/8/1,166,6565,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
3183.55,2022/8/1,170,6406,15E,NHS BIRMINGHAM AND SOLIHULL
2571.84,2022/8/1,111,5129,15F,NHS LEEDS
4993.96,2022/8/1,240,9711,15M,NHS DERBY AND DERBYSHIRE
3334.48,2022/8/1,205,5872,15N,NHS DEVON
1806.72,2022/8/1,94,3039,16C,NHS TEES VALLEY
3995.54,2022/8/1,163,7764,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
7623.74,2022/8/1,442,14748,26A,NHS NORFOLK AND WAVENEY
4345.78,2022/8/1,227,7433,27D,NHS CHESHIRE
998.06,2022/8/1,56,2304,36J,NHS BRADFORD DISTRICT AND CRAVEN
7343.38,2022/8/1,392,15013,36L,NHS SOUTH WEST LONDON
1031.52,2022/8/1,61,1959,42D,NHS NORTH YORKSHIRE
4551.5,2022/8/1,192,8951,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
4192.01,2022/8/1,212,7817,70F,NHS WEST SUSSEX
2542.9,2022/8/1,122,4874,71E,NHS LINCOLNSHIRE
5657.9,2022/8/1,263,9422,72Q,NHS SOUTH EAST LONDON
3934.66,2022/8/1,287,6425,78H,NHS NORTHAMPTONSHIRE
3281.51,2022/8/1,154,6636,84H,NHS COUNTY DURHAM
13608.63,2022/8/1,608,23883,91Q,NHS KENT AND MEDWAY
5808.99,2022/8/1,261,11113,92A,NHS SURREY HEARTLANDS
3182.43,2022/8/1,143,5480,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
6882.13,2022/8/1,305,13504,93C,NHS NORTH CENTRAL LONDON
2143.72,2022/8/1,115,4065,97R,NHS EAST SUSSEX
1366.73,2022/8/1,79,2114,99A,NHS LIVERPOOL
2507.63,2022/8/1,100,6672,99C,NHS NORTH TYNESIDE
2625.54,2022/8/1,100,5060,99E,NHS BASILDON AND BRENTWOOD
914.81,2022/8/1,31,1260,99F,NHS CASTLE POINT AND ROCHFORD
1899.34,2022/8/1,59,4262,99G,NHS SOUTHEND
5887.2,2022/8/1,296,10469,A3A8R,NHS NORTH EAST LONDON
2977,2022/8/1,183,5447,B2M3M,NHS COVENTRY AND WARWICKSHIRE
5323.31,2022/8/1,278,10595,D2P2L,NHS BLACK COUNTRY
4444.27,2022/8/1,241,9092,D4U1Y,NHS FRIMLEY
9373.05,2022/8/1,441,17721,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
4448.77,2022/8/1,142,8627,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
1732.38,2022/8/1,95,3224,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
5556.94,2022/8/1,261,11712,W2U3Z,NHS NORTH WEST LONDON
1172.94,2022/8/1,61,2700,X2C4Y,NHS KIRKLEES
4874.36,2022/9/1,215,12317,00L,NHS NORTHUMBERLAND
1281.74,2022/9/1,87,2379,00N,NHS SOUTH TYNESIDE
1403.5,2022/9/1,75,3149,00P,NHS SUNDERLAND
684.48,2022/9/1,44,1150,00Q,NHS BLACKBURN WITH DARWEN
1040.79,2022/9/1,70,1805,00R,NHS BLACKPOOL
916.36,2022/9/1,46,2055,00T,NHS BOLTON
1188.06,2022/9/1,62,2532,00V,NHS BURY
505.35,2022/9/1,21,1028,00X,NHS CHORLEY AND SOUTH RIBBLE
1175.56,2022/9/1,45,2249,00Y,NHS OLDHAM
1184.24,2022/9/1,60,2240,01A,NHS EAST LANCASHIRE
694.88,2022/9/1,43,1292,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
1061.08,2022/9/1,64,1761,01E,NHS GREATER PRESTON
249.24,2022/9/1,15,448,01F,NHS HALTON
2208.39,2022/9/1,152,3944,01G,NHS SALFORD
1314.11,2022/9/1,72,2679,01H,NHS NORTH CUMBRIA
80.32,2022/9/1,5,131,01J,NHS KNOWSLEY
1282.93,2022/9/1,59,3110,01K,NHS MORECAMBE BAY
552.91,2022/9/1,19,588,01T,NHS SOUTH SEFTON
190.97,2022/9/1,11,273,01V,NHS SOUTHPORT AND FORMBY
2201.35,2022/9/1,113,4432,01W,NHS STOCKPORT
1885.34,2022/9/1,60,2630,01X,NHS ST HELENS
1113.86,2022/9/1,65,2306,01Y,NHS TAMESIDE AND GLOSSOP
643.82,2022/9/1,40,1301,02A,NHS TRAFFORD
464.11,2022/9/1,20,760,02E,NHS WARRINGTON
406.88,2022/9/1,23,784,02G,NHS WEST LANCASHIRE
2424.77,2022/9/1,117,4615,02H,NHS WIGAN BOROUGH
551.07,2022/9/1,27,952,02M,NHS FYLDE AND WYRE
1442.38,2022/9/1,62,3371,02P,NHS BARNSLEY
474.43,2022/9/1,23,1118,02Q,NHS BASSETLAW
485.12,2022/9/1,19,1232,02T,NHS CALDERDALE
503.86,2022/9/1,28,1070,02X,NHS DONCASTER
669.31,2022/9/1,34,1099,02Y,NHS EAST RIDING OF YORKSHIRE
383.85,2022/9/1,24,700,03F,NHS HULL
318.21,2022/9/1,16,560,03H,NHS NORTH EAST LINCOLNSHIRE
63.68,2022/9/1,4,112,03K,NHS NORTH LINCOLNSHIRE
112.13,2022/9/1,6,224,03L,NHS ROTHERHAM
1740.26,2022/9/1,102,3440,03N,NHS SHEFFIELD
512.86,2022/9/1,24,1176,03Q,NHS VALE OF YORK
1148.19,2022/9/1,58,1920,03R,NHS WAKEFIELD
2311.86,2022/9/1,101,4950,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
2503.41,2022/9/1,96,5573,04C,NHS LEICESTER CITY
3417.54,2022/9/1,197,7340,04V,NHS WEST LEICESTERSHIRE
312.37,2022/9/1,13,664,04Y,NHS CANNOCK CHASE
222.91,2022/9/1,12,420,05D,NHS EAST STAFFORDSHIRE
240.22,2022/9/1,22,425,05G,NHS NORTH STAFFORDSHIRE
326.45,2022/9/1,18,637,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
88.23,2022/9/1,6,133,05V,NHS STAFFORD AND SURROUNDS
537.47,2022/9/1,31,1000,05W,NHS STOKE ON TRENT
3249.39,2022/9/1,154,5206,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
2701.73,2022/9/1,135,5047,06K,NHS EAST AND NORTH HERTFORDSHIRE
1506.11,2022/9/1,78,3417,06L,NHS IPSWICH AND EAST SUFFOLK
1817.91,2022/9/1,94,3516,06N,NHS HERTS VALLEYS
1622.3,2022/9/1,76,3051,06Q,NHS MID ESSEX
1918.5,2022/9/1,107,3866,06T,NHS NORTH EAST ESSEX
893.56,2022/9/1,43,1846,07G,NHS THURROCK
1184.04,2022/9/1,64,2118,07H,NHS WEST ESSEX
926.38,2022/9/1,46,1775,07K,NHS WEST SUFFOLK
1696.28,2022/9/1,128,3080,09D,NHS BRIGHTON AND HOVE
2080.1,2022/9/1,103,3856,10Q,NHS OXFORDSHIRE
413.73,2022/9/1,30,728,10R,NHS PORTSMOUTH
5798.61,2022/9/1,275,11353,11J,NHS DORSET
2373.63,2022/9/1,143,5480,11M,NHS GLOUCESTERSHIRE
1932.23,2022/9/1,85,3717,11N,NHS CORNWALL AND THE ISLES OF SCILLY
1667.92,2022/9/1,68,3050,11X,NHS SOMERSET
4196.92,2022/9/1,238,7187,12F,NHS WIRRAL
1687.04,2022/9/1,108,3539,13T,NHS NEWCASTLE GATESHEAD
1672.81,2022/9/1,86,3337,14L,NHS MANCHESTER
2064.68,2022/9/1,91,3634,14Y,NHS BUCKINGHAMSHIRE
2430.14,2022/9/1,125,4820,15A,NHS BERKSHIRE WEST
3748.1,2022/9/1,173,7050,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
2808.84,2022/9/1,147,5686,15E,NHS BIRMINGHAM AND SOLIHULL
1968.53,2022/9/1,86,3084,15F,NHS LEEDS
6351.33,2022/9/1,274,14853,15M,NHS DERBY AND DERBYSHIRE
3518.48,2022/9/1,194,6568,15N,NHS DEVON
1416.82,2022/9/1,79,2464,16C,NHS TEES VALLEY
4161.06,2022/9/1,171,7766,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
7257.35,2022/9/1,418,14634,26A,NHS NORFOLK AND WAVENEY
4335.25,2022/9/1,237,7884,27D,NHS CHESHIRE
1070.39,2022/9/1,55,2437,36J,NHS BRADFORD DISTRICT AND CRAVEN
8286.43,2022/9/1,411,17795,36L,NHS SOUTH WEST LONDON
1287.22,2022/9/1,68,2609,42D,NHS NORTH YORKSHIRE
4590.28,2022/9/1,213,9923,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
4104,2022/9/1,219,7817,70F,NHS WEST SUSSEX
2824.79,2022/9/1,127,5813,71E,NHS LINCOLNSHIRE
6577.05,2022/9/1,303,11006,72Q,NHS SOUTH EAST LONDON
4710.49,2022/9/1,318,8272,78H,NHS NORTHAMPTONSHIRE
3185.54,2022/9/1,167,5876,84H,NHS COUNTY DURHAM
13065.64,2022/9/1,640,24024,91Q,NHS KENT AND MEDWAY
6391.93,2022/9/1,282,12814,92A,NHS SURREY HEARTLANDS
3536.97,2022/9/1,122,6130,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
6912.46,2022/9/1,280,15748,93C,NHS NORTH CENTRAL LONDON
2484.89,2022/9/1,128,5002,97R,NHS EAST SUSSEX
1556.36,2022/9/1,90,2447,99A,NHS LIVERPOOL
3017.44,2022/9/1,130,7664,99C,NHS NORTH TYNESIDE
3463.31,2022/9/1,117,6108,99E,NHS BASILDON AND BRENTWOOD
1315.63,2022/9/1,35,1623,99F,NHS CASTLE POINT AND ROCHFORD
2326.64,2022/9/1,80,4176,99G,NHS SOUTHEND
5266.51,2022/9/1,277,9971,A3A8R,NHS NORTH EAST LONDON
3208,2022/9/1,196,6004,B2M3M,NHS COVENTRY AND WARWICKSHIRE
4939.24,2022/9/1,268,10047,D2P2L,NHS BLACK COUNTRY
4575.57,2022/9/1,232,9880,D4U1Y,NHS FRIMLEY
9740.58,2022/9/1,488,18373,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
4390.81,2022/9/1,146,9809,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
2161.11,2022/9/1,112,3813,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
5390.09,2022/9/1,284,11124,W2U3Z,NHS NORTH WEST LONDON
1095.66,2022/9/1,64,2338,X2C4Y,NHS KIRKLEES
4208.4,2022/10/1,213,10129,00L,NHS NORTHUMBERLAND
1066.25,2022/10/1,79,2043,00N,NHS SOUTH TYNESIDE
1406.44,2022/10/1,81,3170,00P,NHS SUNDERLAND
651.89,2022/10/1,36,1108,00Q,NHS BLACKBURN WITH DARWEN
1302.81,2022/10/1,83,2482,00R,NHS BLACKPOOL
717.41,2022/10/1,43,1371,00T,NHS BOLTON
1042.75,2022/10/1,67,2028,00V,NHS BURY
319.36,2022/10/1,20,609,00X,NHS CHORLEY AND SOUTH RIBBLE
1123.82,2022/10/1,49,2471,00Y,NHS OLDHAM
1116.31,2022/10/1,57,2345,01A,NHS EAST LANCASHIRE
738.31,2022/10/1,46,1435,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
1100.02,2022/10/1,67,1930,01E,NHS GREATER PRESTON
343.05,2022/10/1,19,651,01F,NHS HALTON
1925.8,2022/10/1,147,3531,01G,NHS SALFORD
1242.97,2022/10/1,52,3033,01H,NHS NORTH CUMBRIA
96.45,2022/10/1,4,140,01J,NHS KNOWSLEY
974.01,2022/10/1,50,2288,01K,NHS MORECAMBE BAY
317.47,2022/10/1,20,429,01T,NHS SOUTH SEFTON
131.13,2022/10/1,9,217,01V,NHS SOUTHPORT AND FORMBY
2179.89,2022/10/1,135,4086,01W,NHS STOCKPORT
1838,2022/10/1,80,2884,01X,NHS ST HELENS
820.46,2022/10/1,59,1641,01Y,NHS TAMESIDE AND GLOSSOP
417.69,2022/10/1,25,665,02A,NHS TRAFFORD
751.08,2022/10/1,20,752,02E,NHS WARRINGTON
410.56,2022/10/1,21,970,02G,NHS WEST LANCASHIRE
2212.97,2022/10/1,108,3666,02H,NHS WIGAN BOROUGH
542,2022/10/1,22,1008,02M,NHS FYLDE AND WYRE
1060.6,2022/10/1,53,2140,02P,NHS BARNSLEY
266.12,2022/10/1,23,434,02Q,NHS BASSETLAW
383.93,2022/10/1,23,672,02T,NHS CALDERDALE
419.18,2022/10/1,21,944,02X,NHS DONCASTER
682.89,2022/10/1,36,1008,02Y,NHS EAST RIDING OF YORKSHIRE
502.01,2022/10/1,23,1188,03F,NHS HULL
274.89,2022/10/1,14,504,03H,NHS NORTH EAST LINCOLNSHIRE
61.63,2022/10/1,4,112,03K,NHS NORTH LINCOLNSHIRE
147.31,2022/10/1,9,308,03L,NHS ROTHERHAM
1772.15,2022/10/1,109,3407,03N,NHS SHEFFIELD
432.7,2022/10/1,24,826,03Q,NHS VALE OF YORK
1156.01,2022/10/1,60,1948,03R,NHS WAKEFIELD
1988.97,2022/10/1,95,4014,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
1635.74,2022/10/1,89,3677,04C,NHS LEICESTER CITY
3279.45,2022/10/1,172,7248,04V,NHS WEST LEICESTERSHIRE
224.4,2022/10/1,13,392,04Y,NHS CANNOCK CHASE
135.3,2022/10/1,7,280,05D,NHS EAST STAFFORDSHIRE
282.72,2022/10/1,26,478,05G,NHS NORTH STAFFORDSHIRE
399.72,2022/10/1,14,644,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
63.21,2022/10/1,4,98,05V,NHS STAFFORD AND SURROUNDS
647.79,2022/10/1,39,910,05W,NHS STOKE ON TRENT
3391.88,2022/10/1,153,5838,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
2642.67,2022/10/1,128,5476,06K,NHS EAST AND NORTH HERTFORDSHIRE
1322.81,2022/10/1,67,2871,06L,NHS IPSWICH AND EAST SUFFOLK
1451.61,2022/10/1,75,3141,06N,NHS HERTS VALLEYS
1852.87,2022/10/1,84,3839,06Q,NHS MID ESSEX
1853.52,2022/10/1,104,3574,06T,NHS NORTH EAST ESSEX
1121.14,2022/10/1,47,2286,07G,NHS THURROCK
1468.59,2022/10/1,69,2974,07H,NHS WEST ESSEX
954.26,2022/10/1,49,1780,07K,NHS WEST SUFFOLK
2085.36,2022/10/1,142,4152,09D,NHS BRIGHTON AND HOVE
1671.94,2022/10/1,92,3254,10Q,NHS OXFORDSHIRE
351.11,2022/10/1,26,588,10R,NHS PORTSMOUTH
4666.51,2022/10/1,241,10190,11J,NHS DORSET
1961.64,2022/10/1,129,3469,11M,NHS GLOUCESTERSHIRE
1835.58,2022/10/1,74,4354,11N,NHS CORNWALL AND THE ISLES OF SCILLY
1298.15,2022/10/1,61,2735,11X,NHS SOMERSET
4160.06,2022/10/1,251,7068,12F,NHS WIRRAL
1861.32,2022/10/1,96,4147,13T,NHS NEWCASTLE GATESHEAD
1722.44,2022/10/1,97,3373,14L,NHS MANCHESTER
2257.57,2022/10/1,91,4980,14Y,NHS BUCKINGHAMSHIRE
3829.12,2022/10/1,135,6222,15A,NHS BERKSHIRE WEST
3468.37,2022/10/1,175,6382,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
2648.72,2022/10/1,145,5351,15E,NHS BIRMINGHAM AND SOLIHULL
2042.36,2022/10/1,93,4134,15F,NHS LEEDS
5196.35,2022/10/1,237,12117,15M,NHS DERBY AND DERBYSHIRE
3208.44,2022/10/1,200,6346,15N,NHS DEVON
1694.34,2022/10/1,92,3374,16C,NHS TEES VALLEY
3258.08,2022/10/1,155,6253,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
7427.36,2022/10/1,439,15440,26A,NHS NORFOLK AND WAVENEY
4000.6,2022/10/1,225,7252,27D,NHS CHESHIRE
644.32,2022/10/1,48,1176,36J,NHS BRADFORD DISTRICT AND CRAVEN
7251.55,2022/10/1,387,15703,36L,NHS SOUTH WEST LONDON
971,2022/10/1,59,1882,42D,NHS NORTH YORKSHIRE
4482.24,2022/10/1,188,9249,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
4407.44,2022/10/1,238,9024,70F,NHS WEST SUSSEX
2547.59,2022/10/1,115,5895,71E,NHS LINCOLNSHIRE
5942.35,2022/10/1,290,11219,72Q,NHS SOUTH EAST LONDON
3941.65,2022/10/1,294,6956,78H,NHS NORTHAMPTONSHIRE
3405.76,2022/10/1,150,7403,84H,NHS COUNTY DURHAM
13570.84,2022/10/1,624,25105,91Q,NHS KENT AND MEDWAY
6185.09,2022/10/1,267,13399,92A,NHS SURREY HEARTLANDS
3182.83,2022/10/1,133,5901,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
6554.09,2022/10/1,287,14317,93C,NHS NORTH CENTRAL LONDON
2846.82,2022/10/1,125,5909,97R,NHS EAST SUSSEX
1362.99,2022/10/1,86,2223,99A,NHS LIVERPOOL
2598.42,2022/10/1,110,6984,99C,NHS NORTH TYNESIDE
2952.85,2022/10/1,107,4801,99E,NHS BASILDON AND BRENTWOOD
1092.9,2022/10/1,32,1692,99F,NHS CASTLE POINT AND ROCHFORD
2273.52,2022/10/1,72,4618,99G,NHS SOUTHEND
5698.21,2022/10/1,313,11204,A3A8R,NHS NORTH EAST LONDON
3031.94,2022/10/1,177,6080,B2M3M,NHS COVENTRY AND WARWICKSHIRE
5434.59,2022/10/1,258,12777,D2P2L,NHS BLACK COUNTRY
3701.49,2022/10/1,237,7552,D4U1Y,NHS FRIMLEY
9454,2022/10/1,451,19017,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
3987.09,2022/10/1,152,8715,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
1732.21,2022/10/1,98,3101,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
5202.74,2022/10/1,271,10447,W2U3Z,NHS NORTH WEST LONDON
1293.5,2022/10/1,71,3025,X2C4Y,NHS KIRKLEES
4193.51,2022/11/1,213,10338,00L,NHS NORTHUMBERLAND
1160.95,2022/11/1,77,2392,00N,NHS SOUTH TYNESIDE
1398.85,2022/11/1,76,3058,00P,NHS SUNDERLAND
648.41,2022/11/1,41,1045,00Q,NHS BLACKBURN WITH DARWEN
1376.67,2022/11/1,86,2619,00R,NHS BLACKPOOL
853.45,2022/11/1,47,1816,00T,NHS BOLTON
897.24,2022/11/1,58,1810,00V,NHS BURY
506.34,2022/11/1,27,960,00X,NHS CHORLEY AND SOUTH RIBBLE
762.33,2022/11/1,47,1556,00Y,NHS OLDHAM
1164.04,2022/11/1,53,2400,01A,NHS EAST LANCASHIRE
803.34,2022/11/1,51,1582,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
1385.35,2022/11/1,66,2649,01E,NHS GREATER PRESTON
323.5,2022/11/1,23,609,01F,NHS HALTON
2028.25,2022/11/1,162,3852,01G,NHS SALFORD
1112.93,2022/11/1,70,2219,01H,NHS NORTH CUMBRIA
117.69,2022/11/1,6,190,01J,NHS KNOWSLEY
978.61,2022/11/1,56,2140,01K,NHS MORECAMBE BAY
263.28,2022/11/1,14,357,01T,NHS SOUTH SEFTON
